Time,Sentiment
18:22:10,0.0
18:22:10,0.0
18:22:10,0.0
18:22:11,0.0
18:22:11,0.0
18:22:12,0.0
18:22:12,0.0
18:22:13,0.0
18:22:13,0.0
18:22:14,0.0
18:22:14,0.0
18:22:14,0.22727272727272727
18:22:15,-0.03636363636363636
18:22:15,-0.03636363636363636
18:22:16,-0.03636363636363636
18:22:16,-0.03636363636363636
18:22:17,0.0
18:22:17,0.0
18:22:18,0.0
18:22:18,0.0
18:22:18,0.0
18:22:19,0.0
18:22:19,0.0
18:22:20,0.0
18:22:20,0.0
18:22:21,0.0
18:22:21,0.0
18:22:22,0.0
18:22:22,0.0
18:22:22,0.0
18:22:23,0.0
18:22:23,0.0
18:22:24,0.0
18:22:24,0.0
18:22:25,0.0
18:22:25,-0.3
18:22:25,-0.3
18:22:26,-0.3
18:22:26,-0.3
18:22:27,-0.3
18:22:27,-0.3
18:22:28,-0.3
18:22:28,-0.3
18:22:29,-0.3
18:22:29,-0.3
18:22:30,-0.3
18:22:30,0.0
18:22:30,-0.125
18:22:31,-0.125
18:22:31,0.05113636363636363
18:22:32,0.05113636363636363
18:22:32,0.03409090909090909
18:22:33,0.07556818181818181
18:22:33,0.07556818181818181
18:22:33,0.22556818181818183
18:22:34,0.22556818181818183
18:22:34,0.2554545454545455
18:22:35,0.2554545454545455
18:22:35,0.2554545454545455
18:22:36,0.0
18:22:36,0.0
18:22:37,0.0
18:22:37,0.0
18:22:37,0.0
18:22:38,0.0
18:22:38,0.0
18:22:39,0.5
18:22:39,0.5
18:22:40,0.5
18:22:40,0.5
18:22:41,0.5
18:22:41,0.5
18:22:42,0.5
18:22:42,0.0
18:22:43,0.0
18:22:43,0.0
18:22:43,0.0
18:22:44,0.0
18:22:44,0.0
18:22:45,0.0
18:22:45,0.0
18:22:45,0.0
18:22:46,0.0
18:22:46,0.0
18:22:47,0.0
18:22:47,0.0
18:22:48,0.0
18:22:48,0.0
18:22:49,0.5
18:22:49,0.5
18:22:49,0.5
18:22:50,0.5
18:22:50,0.5
18:22:51,0.0
18:22:51,0.0
18:22:52,0.0
18:22:52,0.45
18:22:53,0.45
18:22:53,0.45
18:22:53,0.45
18:22:54,0.45
18:22:54,0.0
18:22:55,0.0
18:22:55,0.5
18:22:56,0.45
18:22:56,0.45
18:22:57,0.45
18:22:57,0.45
18:22:57,0.0
18:22:58,0.0
18:22:58,0.5
18:22:59,0.5
18:22:59,0.5
18:23:00,0.47222222222222227
18:23:00,0.47222222222222227
18:23:01,0.47222222222222227
18:23:01,0.0
18:23:01,0.0
18:23:02,0.0
18:23:02,0.0
18:23:03,0.0
18:23:03,0.6
18:23:04,0.6
18:23:04,0.6
18:23:04,0.44285714285714284
18:23:05,0.44285714285714284
18:23:05,0.0
18:23:06,0.0
18:23:06,0.0
18:23:07,0.0
18:23:07,0.0
18:23:08,0.0
18:23:08,0.0
18:23:08,0.0
18:23:09,0.0
18:23:09,0.0
18:23:10,0.0
18:23:10,0.0
18:23:11,0.0
18:23:11,0.0
18:23:12,0.0
18:23:12,0.0
18:23:13,0.0
18:23:13,0.0
18:23:14,0.0
18:23:14,0.0
18:23:14,0.0
18:23:15,0.0
18:23:15,0.0
18:23:16,0.0
18:23:16,0.0
18:23:16,0.0
18:23:17,0.0
18:23:17,0.0
18:23:18,0.0
18:23:18,0.0
18:23:19,0.0
18:23:19,0.13636363636363635
18:23:20,0.13636363636363635
18:23:20,0.13636363636363635
18:23:20,0.0
18:23:21,0.0
18:23:21,0.0
18:23:22,0.0
18:23:22,0.0
18:23:23,0.0
18:23:23,0.0
18:23:24,0.0
18:23:24,0.0
18:23:24,0.0
18:23:25,0.0
18:23:25,0.0
18:23:26,0.0
18:23:26,0.0
18:23:27,0.0
18:23:27,0.0
18:23:28,0.0
18:23:28,0.0
18:23:28,0.0
18:23:29,0.0
18:23:30,0.0
18:23:30,0.0
18:23:31,0.0
18:23:31,0.0
18:23:31,0.8
18:23:32,0.8
18:23:32,0.8
18:23:33,0.8
18:23:33,0.0
18:23:33,0.0
18:23:34,0.0
18:23:34,0.5
18:23:35,0.5
18:23:35,0.5
18:23:36,0.5
18:23:36,0.5
18:23:36,0.5
18:23:37,0.5
18:23:37,0.5
18:23:38,0.5
18:23:38,0.5
18:23:39,0.5
18:23:39,0.0
18:23:40,0.0
18:23:40,0.0
18:23:40,0.0
18:23:41,0.0
18:23:41,0.0
18:23:42,0.0
18:23:42,0.0
18:23:43,0.6
18:23:43,0.6
18:23:44,0.6
18:23:44,0.6
18:23:45,0.6
18:23:45,0.6
18:23:46,0.6
18:23:46,0.0
18:23:46,0.0
18:23:47,0.0
18:23:47,0.0
18:23:48,0.0
18:23:48,0.0
18:23:49,0.0
18:23:49,0.0
18:23:49,0.0
18:23:50,0.0
18:23:50,0.0
18:23:51,0.16666666666666666
18:23:51,0.16666666666666666
18:23:52,0.16666666666666666
18:23:52,0.16666666666666666
18:23:53,0.0
18:23:53,0.0
18:23:54,0.0
18:23:54,0.0
18:23:54,0.0
18:23:55,0.0
18:23:55,0.0
18:23:56,0.0
18:23:56,0.0
18:23:56,0.0
18:23:57,0.0
18:23:57,0.0
18:23:58,0.0
18:23:58,0.0
18:23:59,0.0
18:23:59,0.0
18:24:00,0.0
18:24:00,0.0
18:24:00,0.0
18:24:01,0.0
18:24:01,0.0
18:24:02,0.0
18:24:02,0.0
18:24:03,0.0
18:24:03,0.0
18:24:04,0.0
18:24:04,0.0
18:24:04,0.0
18:24:05,0.0
18:24:05,0.0
18:24:06,0.0
18:24:06,0.0
18:24:07,0.0
18:24:07,0.0
18:24:08,0.0
18:24:08,0.0
18:24:08,0.0
18:24:09,0.5
18:24:09,0.5
18:24:10,0.3333333333333333
18:24:10,0.3333333333333333
18:24:11,0.3333333333333333
18:24:11,0.3333333333333333
18:24:11,0.3333333333333333
18:24:12,0.3333333333333333
18:24:12,0.0
18:24:13,0.0
18:24:13,0.0
18:24:14,0.0
18:24:14,0.0
18:24:15,0.0
18:24:15,0.0
18:24:15,0.0
18:24:16,0.0
18:24:16,0.0
18:24:17,0.0
18:24:17,0.0
18:24:18,0.0
18:24:18,0.0
18:24:19,0.5
18:24:19,0.5
18:24:19,0.5
18:24:20,0.5
18:24:20,0.5
18:24:21,0.5
18:24:21,0.5
18:24:22,0.0
18:24:22,0.0
18:24:23,0.0
18:24:23,0.0
18:24:23,0.0
18:24:24,0.5
18:24:24,0.5
18:24:25,0.5
18:24:25,0.5
18:24:26,0.5
18:24:26,0.5
18:24:27,0.5
18:24:27,0.5
18:24:27,0.0
18:24:28,0.0
18:24:29,0.0
18:24:29,0.0
18:24:29,0.0
18:24:30,0.0
18:24:30,0.5
18:24:31,0.5
18:24:31,0.5
18:24:31,0.5
18:24:32,0.5
18:24:33,0.5
18:24:33,0.0
18:24:33,0.0
18:24:34,0.0
18:24:34,0.0
18:24:35,0.0
18:24:35,0.0
18:24:36,0.0
18:24:36,0.0
18:24:36,0.0
18:24:37,0.0
18:24:37,0.0
18:24:38,0.0
18:24:38,0.0
18:24:39,0.0
18:24:39,0.0
18:24:39,0.0
18:24:40,0.0
18:24:40,0.0
18:24:41,0.0
18:24:41,0.0
18:24:42,0.2857142857142857
